Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
34,Male,0,5.35958,6.544166966,8.47137,7.427190237,Technology,ESTJ
27,Female,0,8.23387,5.217930548,8.99456,6.285354239,Technology,ENTJ
23,Male,1,9.05166,5.108174627,7.26623,4.999467865,Fiction,ENTP
23,Female,0,3.63609,5.443782181,1.0625,6.240315154,Others,ENFJ
31,Female,0,7.73861,5.485867681,4.63264,3.979432171,Fiction,ENFP
35,Male,1,0.23653,6.441083967,1.90208,4.828357083,Fiction,ISFP
23,Female,0,9.61558,5.49402316,4.38191,6.226822487,Fiction,ENFJ
25,Female,0,6.31554,5.800286217,7.45908,6.226564509,Fiction,ENTJ
37,Male,0,7.7399,6.517856259,9.14642,6.104521084,Others,ESTJ
21,Male,0,2.18907,6.086295185,8.137,6.085206753,Arts,INTJ
28,Male,1,8.58644,6.248423381,5.92846,4.469017897,Fiction,ESFP
21,Female,0,5.67467,4.88953291,8.33802,6.316713062,Fiction,ENTJ
20,Male,1,2.72698,7.824810365,9.19425,2.699079079,Arts,INTP
22,Male,0,5.45492,5.017204422,8.03095,6.332002133,Fiction,ENTJ
39,Male,1,0.83008,7.566334807,7.18959,3.741538811,Fiction,ISTP
29,Male,0,2.95565,5.279312827,3.60553,5.595360694,Technology,INFP
31,Male,1,9.43849,6.589408135,5.97569,5.384832614,Sports,ESFP
27,Female,0,5.25103,3.252908736,6.63863,5.194657709,Sports,ENTJ
23,Female,1,2.54385,6.641794283,9.97863,7.06246753,Others,ISTP
27,Female,0,2.41528,6.424785435,4.84122,7.043869606,Fiction,ISFJ
23,Female,0,0.06481,6.157341092,2.6389,1.121992336,Fiction,ISFP
23,Female,0,6.16212,6.601228288,2.42451,7.152402236,Fiction,ESFJ
28,Male,0,0.16613,6.484256794,3.61528,5.053602646,Sports,ISFJ
22,Male,0,3.75177,5.24390487,7.03614,6.302385368,Fiction,INTJ
23,Male,1,9.33064,5.649956785,5.70337,6.428209634,Arts,ENTP
28,Male,1,4.09365,6.135617363,0.78589,5.764238155,Fiction,ESFP
28,Female,1,1.03263,6.585057686,2.3811,3.646286333,Sports,ISFP
26,Male,0,7.45082,5.384624473,8.75374,3.483007762,Arts,ENTP
23,Male,0,3.13159,6.236279961,8.77837,5.562592812,Others,ISTP
25,Male,0,7.05211,6.352611086,7.30189,5.820960302,Sports,ESTJ
22,Female,1,0.31555,7.354030524,7.89827,2.622555909,Fiction,ISTP
20,Female,1,9.48855,4.632665141,9.46724,1.619790502,Fiction,ENTP
20,Female,0,7.30151,5.799801228,0.38509,5.369812248,Sports,ENFJ
32,Female,0,2.00278,3.992399889,7.44831,6.079389168,Others,INTJ
29,Female,0,3.62749,4.535149067,7.74461,7.291866725,Technology,ENTJ
29,Female,1,2.82112,8.027715961,6.82464,5.008505399,Arts,ISTP
25,Male,0,8.16047,5.596797841,8.12059,5.886315443,Fiction,ENTP
36,Male,0,7.10753,7.159934067,9.63803,6.16440579,Arts,ESTJ
36,Female,0,4.7912,7.782364117,8.35399,6.437527833,Fiction,ESTJ
27,Female,1,0.46634,6.740125994,9.64019,5.199461423,Fiction,ISTP
27,Female,1,2.0387,6.712153946,7.84271,5.10404536,Arts,ISTP
26,Female,0,1.13093,6.343446079,6.49968,3.384161533,Arts,ISTP
30,Male,0,8.98603,6.063338332,8.93239,4.275623963,Fiction,ENTP
26,Female,1,8.88427,6.141782419,0.60256,4.729680564,Arts,ESFP
30,Male,1,7.29403,4.783684036,1.82572,4.717586866,Fiction,ENFP
26,Female,1,3.86204,5.733377225,8.95059,8.14872998,Others,ENTP
27,Male,0,7.70195,4.734250474,3.16351,6.762460016,Others,ENFJ
30,Female,0,2.16138,6.160323894,1.92665,6.236099267,Arts,ISFJ
20,Female,0,0.71906,5.65969989,6.24737,3.002670368,Technology,INTP
25,Female,0,1.59289,4.365859672,9.0126,7.435571612,Fiction,INTJ
29,Male,0,0.70594,6.490410554,8.58334,3.613050028,Others,ISTP
28,Female,0,7.64225,6.964974182,6.58587,2.699490442,Sports,ESTP
41,Male,0,0.95775,4.757205409,8.68691,7.423622023,Technology,INTJ
24,Male,0,3.0449,5.117010884,9.46949,5.314279354,Arts,INTP
23,Female,0,8.40229,6.338456432,7.81695,8.089104757,Fiction,ESTJ
33,Male,0,6.6781,4.945053384,8.29796,4.549857412,Fiction,ENTP
34,Male,0,2.17297,6.32233884,3.59761,6.644569807,Fiction,ISFJ
22,Male,0,0.57638,5.475153162,8.42413,5.092585901,Others,INTP
22,Male,0,5.05899,7.406156446,9.99775,6.420551433,Sports,ISTJ
20,Male,1,8.15287,7.13300482,9.45021,5.0411317,Arts,ENTP
24,Female,0,5.38813,7.212307323,8.51322,5.872470134,Fiction,ESTP
22,Female,1,1.34662,5.299604114,6.38066,4.986020272,Arts,INTP
28,Female,0,1.89773,4.439781613,7.56688,6.761023617,Technology,INTJ
22,Male,1,3.98555,5.663790095,7.15554,4.267726114,Arts,INTP
22,Female,0,1.03851,1.621936058,6.81654,6.238851804,Others,INTJ
27,Male,0,5.64553,3.874249933,9.72885,5.776617583,Others,ENTP
27,Male,0,6.40103,7.533649194,2.73538,5.005353165,Others,ESFP
25,Male,0,3.46116,6.713904911,5.06325,3.611697849,Others,ISFP
23,Female,0,7.07093,6.356806461,1.68256,6.061923002,Others,ESFJ
24,Male,1,4.29756,6.624095274,4.40614,2.893302111,Arts,ISFP
31,Male,0,7.88717,6.464764093,1.48793,6.477954077,Technology,ESFJ
26,Male,0,9.19512,4.816554612,9.16713,6.177541758,Fiction,ENTJ
27,Male,1,6.72271,3.797260296,1.22884,5.693186141,Fiction,ENFP
23,Male,1,2.64118,5.179456672,4.28646,5.413044176,Arts,INFP
25,Male,0,9.4413,5.028040394,1.42061,6.462534714,Arts,ENFJ
27,Male,0,3.77425,7.02517026,1.50394,5.930269677,Sports,ISFJ
22,Female,0,0.8251,3.537116448,4.72285,6.726549957,Technology,INFJ
30,Female,1,8.34862,4.11838527,8.80189,3.37743319,Fiction,ENTP
27,Male,1,3.28589,5.186136278,7.85098,4.870593108,Others,INTP
45,Female,0,8.15768,6.941014658,5.10314,5.131154235,Arts,ESTP
33,Female,1,1.48947,6.688033814,5.89167,4.425395694,Sports,ISTP
29,Male,0,8.26945,6.346503928,1.2573,6.105510847,Technology,ESFJ
32,Male,0,3.93943,6.381045699,0.56719,5.005353361,Fiction,ESFP
28,Male,1,3.49263,5.173963956,1.18892,5.180409048,Arts,INFP
27,Male,0,9.39407,6.796158505,8.96711,3.548263103,Fiction,ESTP
31,Male,0,9.71461,6.794076253,6.68678,4.419313749,Sports,ESTP
31,Female,0,8.33163,6.360888435,8.03858,7.442645477,Technology,ESTJ
27,Male,0,7.59088,6.321810431,0.7876,6.303319835,Technology,ESFJ
25,Male,0,3.43272,6.806353962,7.83324,3.434681003,Technology,ISTP
37,Female,0,6.93904,6.391988739,1.24795,3.070335435,Arts,ESFP
30,Male,0,9.44491,4.257312969,6.56259,6.648934189,Fiction,ENTJ
30,Male,0,3.41888,6.77505227,6.50361,6.069224593,Fiction,ISTJ
24,Male,0,0.15748,3.343663142,9.79665,4.887615389,Others,INTP
38,Female,1,8.37825,6.164665287,1.54301,5.053386683,Technology,ESFP
25,Male,1,9.44247,6.161070046,3.17277,3.05160559,Fiction,ESFP
21,Male,0,1.10923,6.878085721,1.48975,6.514055397,Technology,INFJ
28,Male,0,4.51328,7.595872358,4.08572,1.732191651,Arts,ISFP
31,Male,0,0.72024,6.331783807,4.69706,6.247614616,Arts,ISFJ
22,Male,1,4.94136,4.23862794,2.86668,4.671392221,Fiction,INFP
20,Male,1,1.96585,6.876406966,3.45307,6.253074617,Technology,INFP
30,Male,1,0.2087,6.406800927,7.35086,6.070852135,Fiction,ISTP
32,Female,0,7.50522,6.285172185,5.77925,6.317459497,Arts,ESTJ
26,Female,1,1.65389,7.151972755,9.91603,5.455059128,Fiction,ISTP
23,Male,0,8.76895,6.664911118,7.10987,6.237099953,Arts,ESTJ
23,Male,0,0.19472,6.894805743,9.54936,6.07507346,Others,ISTJ
35,Female,0,4.55117,5.14320714,6.13535,6.320746868,Others,INTJ
23,Female,0,5.99316,4.292742819,8.83203,6.736955606,Sports,ENTJ
20,Male,0,8.88093,2.990149172,0.95313,6.512799599,Arts,ENFJ
21,Female,0,0.49306,7.307199933,4.78132,6.242499396,Fiction,INFJ
21,Male,0,3.86986,5.511639777,6.06459,6.460536336,Others,INFJ
24,Female,0,9.13102,6.149672299,1.1986,5.872870585,Sports,ESFJ
40,Male,1,5.83067,5.568741056,4.01148,4.488896488,Others,ENFP
31,Female,1,2.73444,6.447439245,1.77481,3.739053936,Sports,ISFP
20,Male,0,7.85594,4.303355683,8.28861,7.522437689,Technology,ENTJ
22,Female,1,4.40223,3.512625592,6.80401,4.213935305,Technology,INTP
31,Female,1,6.17637,4.154586283,8.32751,6.236528449,Fiction,ENTP
28,Male,0,9.01797,5.938406322,9.47724,4.477055664,Technology,ENTP
31,Male,1,5.57901,4.996205326,2.28895,6.353230297,Arts,ENFP
23,Male,0,6.51943,3.950167288,7.69346,6.807484273,Technology,ENTJ
20,Female,0,7.27415,5.078326411,6.3736,6.594326817,Arts,ENTJ
30,Male,0,0.54407,7.236504228,8.9906,5.478630662,Sports,ISTJ
26,Female,1,2.35289,5.009539614,9.51955,5.025362431,Sports,INTP
25,Male,1,9.9059,3.643148496,0.43509,5.552820223,Fiction,ENFP
21,Female,0,9.81972,5.923355987,1.92489,6.536594861,Fiction,ENFJ
36,Female,0,2.79864,4.066185685,8.92317,7.22551588,Fiction,INTJ
24,Male,1,0.05857,3.78998478,6.89379,4.954081195,Technology,INTP
26,Female,0,9.90658,6.520741653,4.40449,6.797789954,Arts,ESFJ
23,Male,0,5.3651,4.462685107,2.21152,1.604685103,Arts,ENFP
23,Male,0,6.16615,7.615595219,4.68407,6.566932513,Arts,ESFJ
34,Female,0,2.82113,4.079076928,7.16252,6.914888798,Fiction,ENTJ
24,Male,0,2.28168,6.225658514,7.06164,4.688241355,Technology,ISTP
22,Male,1,8.77186,6.502613795,4.51942,4.688599698,Sports,ESFP
28,Male,1,0.06816,2.954550617,8.90374,5.025433293,Arts,INTP
29,Female,0,3.48695,4.533569309,9.75919,5.209846732,Sports,INTJ
31,Male,0,1.82431,6.157262867,6.18085,6.641408378,Arts,ISTJ
31,Male,0,9.97237,7.438101266,6.99587,6.222413427,Fiction,ESTJ
25,Female,0,3.00125,7.496337706,8.91661,5.867840562,Sports,ISTJ
38,Male,0,4.95532,7.125218011,3.26563,6.138990093,Fiction,ESFJ
29,Male,0,3.90394,6.216330498,9.26882,4.286435277,Others,ISTP
26,Male,0,5.04493,6.100058921,6.80082,5.193431075,Fiction,ISTP
28,Female,0,6.36658,4.608281778,9.36256,6.83483886,Fiction,ENTJ
24,Female,0,0.42661,3.989927945,3.58221,7.419939831,Fiction,INFJ
20,Male,0,3.49132,5.238658585,2.21722,4.717304352,Fiction,INFP
32,Male,0,0.89166,6.914631067,5.1187,7.147152586,Others,ISFJ
28,Male,1,4.14395,6.379330108,8.35493,6.47436628,Sports,ISTP
37,Male,0,9.35751,4.945670446,6.61641,4.166973913,Fiction,ENTP
25,Female,0,2.07724,5.012530294,6.15153,7.408469542,Fiction,INTJ
23,Male,0,7.05537,5.584873185,5.64363,6.489363466,Technology,ENFJ
30,Male,0,8.84066,6.602109449,6.73234,6.261146631,Arts,ESTJ
30,Male,1,7.25491,6.730452875,9.92796,3.904569807,Technology,ESTP
25,Female,1,6.16056,5.352088815,2.12398,5.201933897,Technology,ENFP
28,Female,0,4.28226,7.868123707,9.41088,5.754701206,Fiction,ISTP
42,Male,0,2.3196,5.619988946,2.25403,6.150600306,Fiction,INFJ
26,Male,0,6.91955,6.842082026,5.64875,3.901800117,Arts,ESTP
31,Female,0,0.33717,6.731763723,8.60185,3.451223196,Technology,ISTP
32,Male,0,2.94503,6.158807921,5.03621,5.296746119,Sports,ISFJ
31,Female,0,6.51452,6.562878687,9.35687,5.020040374,Sports,ESTJ
27,Male,0,7.16474,6.117663344,2.16561,5.665201508,Technology,ESFP
24,Male,1,0.11675,6.621818822,9.2758,4.19751264,Technology,ISTP
32,Male,0,1.28329,7.01280509,5.06651,3.989119969,Arts,ISFP
21,Male,1,2.67314,5.077463147,0.7,5.664903241,Arts,INFP
26,Male,1,4.51449,5.699901181,3.94872,5.883946712,Others,INFP
24,Male,1,7.16066,6.825094472,3.3217,4.762865236,Others,ESFP
29,Female,0,7.00216,6.649904226,9.58756,6.291009702,Technology,ESTJ
35,Male,0,3.42844,5.966322278,8.79515,3.95786649,Others,INTP
26,Male,0,5.49285,6.985357322,0.84288,4.980998589,Fiction,ESFP
23,Male,1,1.01424,5.80977812,7.14649,3.656996586,Fiction,INTP
22,Male,1,7.29118,4.917445049,1.2076,4.738952315,Fiction,ENFP
21,Male,0,8.84541,5.356413157,8.04996,6.729465944,Fiction,ENTJ
26,Female,0,0.72178,6.260384306,2.00156,4.175002294,Others,ISFP
22,Female,0,4.52346,4.041591001,3.68205,5.786865206,Sports,ENFJ
29,Male,0,8.18929,6.287537794,8.29153,7.354567788,Fiction,ESTJ
21,Female,0,3.27246,4.009441844,4.96921,0.717484801,Arts,INTP
25,Female,0,5.2821,6.692683115,2.37188,6.818927967,Technology,ESFJ
24,Female,0,1.47531,6.688109963,3.03016,6.160216793,Technology,ISFJ
32,Male,0,0.78733,6.322127863,8.23009,5.879478719,Fiction,ISTP
19,Female,0,9.52982,4.564320513,9.56688,4.853064823,Others,ENTP
27,Female,0,0.21212,6.12481671,1.38217,5.626813217,Arts,ISFP
28,Female,0,7.88667,7.99529948,3.19382,6.061977988,Sports,ESFJ
21,Male,0,8.62192,5.687256218,8.54852,6.333844053,Sports,ENTJ
21,Female,1,7.43021,5.262266468,0.9041,4.653936498,Sports,ENFP
32,Female,0,3.97991,6.638263985,3.8143,6.270587647,Fiction,ESFJ
26,Male,0,1.78334,7.063992478,2.30428,6.441907287,Fiction,ISFJ
25,Female,1,3.95929,4.482965506,7.631,4.712336785,Fiction,ENTP
32,Female,0,2.94235,7.138897926,3.42819,6.406998628,Fiction,ISFJ
21,Male,0,9.27387,5.515721043,2.06738,4.078770358,Sports,ENFP
25,Male,0,1.03805,6.392896652,9.97931,6.766021212,Sports,ISTJ
24,Male,1,3.31725,6.199277306,8.31073,6.811132185,Arts,ISTP
20,Female,0,2.80102,6.248296749,9.28266,7.096214372,Others,INTJ
30,Female,1,6.39027,7.68625822,3.98371,5.885950929,Others,ESFP
25,Female,1,6.84647,4.60640904,1.5621,2.055597047,Sports,ENFP
24,Male,0,9.57431,4.839260323,4.02732,0.692525732,Arts,ENFP
27,Male,1,2.97626,6.098750705,0.64097,5.406814204,Arts,INFP
27,Male,1,5.62127,6.855419663,2.05867,3.922869138,Arts,ESFP
26,Male,0,8.08315,7.064738108,5.71081,5.605472894,Sports,ESFJ
27,Female,1,2.78133,6.132520262,5.38035,6.369717597,Arts,ISTP
23,Female,0,3.25882,5.805251336,5.54122,5.564938755,Sports,ENTJ
31,Female,0,6.68603,6.191842756,6.52911,1.835324171,Fiction,ESTP
25,Female,0,5.2623,6.747721381,9.21742,3.275526987,Fiction,ENTP
27,Male,0,1.73451,6.502607605,3.59349,3.905471915,Others,ISFP
25,Female,0,1.60326,5.3705666,7.36381,3.206131867,Fiction,INTP
27,Male,0,6.78718,8.157168862,6.68822,4.507353709,Others,ESTP
37,Male,0,6.61112,5.247938738,9.63319,4.509624827,Fiction,ENTP
29,Female,1,6.88328,6.301558431,7.94301,4.061149355,Others,ESTP
24,Male,0,0.80971,7.442371326,5.27611,5.695475174,Fiction,ISFP
24,Female,0,6.08907,6.046113291,2.75315,5.613702155,Fiction,ENFP
22,Male,0,2.5481,5.592314182,6.74256,6.724662957,Others,INTJ
31,Male,0,0.21516,3.110299349,2.05565,5.337926982,Fiction,INFP
23,Female,0,7.63748,6.846899387,0.84409,6.611802385,Fiction,ESFJ
35,Female,1,6.04182,7.091534843,1.83172,5.244213236,Fiction,ESFP
39,Female,0,3.55496,5.382696618,6.42112,6.495028398,Arts,INTJ
28,Female,0,3.58193,5.341713597,7.85217,6.181256931,Others,INTJ
36,Male,0,7.06106,6.551085344,9.86935,4.418487574,Others,ESTP
26,Female,0,0.40209,6.506470939,9.21432,2.318577903,Technology,ISTP
18,Male,1,0.77554,7.158625808,4.06067,5.206840174,Fiction,INFP
37,Female,0,1.09214,6.729487818,7.66019,4.079651557,Sports,ISTP
26,Male,0,2.91054,5.709388018,1.00363,6.051970746,Technology,INFJ
29,Male,0,9.80218,6.307556103,3.0089,6.221590454,Technology,ESFJ
38,Male,0,9.81336,3.9977504,1.18076,6.285441096,Sports,ENFJ
29,Male,0,9.2812,6.782432472,2.18901,6.260838657,Arts,ESFJ
32,Male,0,1.57352,7.144469311,2.39233,6.320317039,Technology,ISFJ
32,Female,1,5.95758,3.327853124,3.74956,3.719593814,Fiction,ENFP
21,Female,0,9.09268,5.596074364,6.62434,6.388700756,Fiction,ENTJ
27,Female,0,8.09508,5.77986274,9.26227,6.843690555,Arts,ENTJ
27,Male,0,0.86235,5.937536666,2.42887,3.844403095,Others,INFP
30,Female,0,8.66413,6.528991957,2.50076,5.512883222,Arts,ESFP
33,Male,0,6.42027,4.199090701,9.23669,6.461752439,Technology,ENTJ
25,Female,0,1.40755,6.568272771,1.94927,4.741736649,Others,ISFP
33,Female,0,0.86398,8.001466338,8.15895,7.300104531,Fiction,ISTJ
24,Female,0,8.6204,4.460735498,9.12068,5.535672788,Sports,ENTJ
23,Male,1,1.83617,2.743832287,8.83544,4.768669069,Arts,INTP
27,Male,0,3.63892,7.300316868,1.6424,6.859744482,Fiction,ESFJ
28,Male,0,3.98079,3.932857298,9.17146,7.172630724,Fiction,INTJ
29,Male,0,4.88343,6.359202424,5.13223,3.790248438,Fiction,ESFP
25,Male,1,1.25614,7.367198124,4.02438,5.385076015,Sports,ISFP
27,Male,0,0.47488,7.086564561,8.52283,6.097269407,Fiction,ISTJ
20,Male,0,8.9991,4.223317879,5.10665,6.258217046,Sports,ENFJ
26,Female,0,5.28351,6.662884342,0.64904,6.193714947,Fiction,ESFJ
23,Female,0,0.5196,6.420305833,9.03572,6.346385617,Others,ISTJ
32,Female,1,8.62043,5.577251103,9.09189,5.998223567,Arts,ENTP
24,Male,0,4.66371,5.879572084,8.3834,6.410981095,Sports,INTJ
24,Female,0,0.80363,3.614302817,6.24142,4.638606039,Fiction,INTP
28,Female,0,0.92121,6.171302695,5.18343,8.228551179,Arts,ISTJ
31,Female,0,3.53133,6.205940009,2.75446,6.757807435,Fiction,ISFJ
24,Male,0,0.36647,5.573979811,7.51651,4.241010559,Fiction,INTP
27,Female,0,1.75826,6.806150345,7.63356,5.26403991,Fiction,ISTP
30,Female,0,3.45195,6.388005765,7.26233,7.217949133,Technology,ISTJ
22,Female,1,0.36982,6.615872281,1.64628,4.527198022,Arts,INFP
24,Female,0,0.10542,4.465302573,9.99165,6.563495952,Fiction,INTJ
27,Female,0,1.28616,7.357045874,8.50796,6.218713166,Fiction,ISTJ
32,Female,0,0.01047,6.233991737,4.77835,2.573234593,Arts,ISTP
34,Male,1,5.82146,4.623438841,6.32699,3.969206619,Technology,ENFP
26,Male,1,9.71882,6.446429508,0.40568,5.077287193,Technology,ESFP
28,Female,0,6.50251,6.63260504,7.57282,6.845516809,Fiction,ESTJ
34,Male,0,1.70885,6.987662666,9.30015,6.128333448,Arts,ISTJ
29,Female,0,0.01331,7.081046059,9.77325,7.232878811,Arts,ISTJ
33,Female,0,0.28873,7.369535916,9.43854,1.669309421,Fiction,ISTP
23,Female,0,6.685,6.505497292,8.48166,1.425719482,Technology,ESTP
31,Male,0,0.82138,3.782964669,9.59555,2.16644871,Technology,INTP
20,Male,0,5.71113,5.841202852,7.49285,6.317863228,Fiction,ENTJ
28,Male,0,1.95666,6.179083641,8.10753,3.266988404,Others,ISTP
29,Female,1,0.05966,3.988683807,3.09988,6.041990661,Sports,INFP
18,Male,0,1.88345,4.968355717,1.52843,8.020915028,Fiction,INFJ
22,Male,0,8.34347,4.365346517,3.83686,6.989316769,Others,ENFJ
24,Male,0,4.21757,5.139395069,1.3307,6.176694982,Arts,INFJ
21,Male,0,1.3838,6.073700372,0.86452,6.950264343,Sports,INFJ
33,Male,1,8.11282,7.034206885,7.39924,6.488818227,Technology,ESTP
25,Female,0,6.92068,6.35047455,8.96049,6.805826483,Fiction,ESTJ
24,Male,1,0.9225,6.266528312,9.88712,5.065389444,Arts,ISTP
25,Male,0,6.40439,9.15347422,1.8222,4.463230098,Arts,ESFP
23,Female,0,7.38348,5.081837046,9.33763,4.271716103,Technology,ENTP
30,Female,0,7.30654,5.586902508,4.7731,6.873548109,Arts,ENTJ
25,Female,0,4.38097,6.656572025,7.07435,6.162104614,Fiction,ESTJ
25,Male,0,1.00513,7.999154034,6.62043,7.010746259,Fiction,ISTJ
23,Female,0,5.9015,5.763034968,5.35466,5.052997023,Others,ENFP
25,Male,0,0.84295,6.890339846,9.26331,5.262887815,Fiction,ISTP
33,Male,0,9.76485,6.128561314,3.93922,6.263148495,Fiction,ESFJ
26,Female,0,9.74222,6.213857549,8.4979,5.640406713,Fiction,ESTP
23,Male,0,8.88033,4.905073475,9.3795,5.410754465,Fiction,ENTP
26,Female,0,2.44572,5.911129238,5.15542,6.203637266,Technology,INFJ
39,Male,0,8.47172,6.355342817,6.81054,4.964115867,Fiction,ESTP
25,Male,0,5.55595,4.847549355,6.46424,6.28282789,Arts,INTJ
24,Male,0,1.79283,4.553439392,5.76586,4.235091214,Fiction,INFP
24,Female,0,1.18468,5.514855119,8.27001,6.073341656,Sports,INTJ
22,Male,0,5.23505,4.709447478,0.51638,6.168811332,Fiction,INFJ
28,Male,1,5.27423,6.376927749,8.33029,5.271358997,Technology,ESTP
31,Male,0,1.55084,4.768929264,6.2162,5.279808382,Sports,INFJ
22,Male,1,2.53771,6.67249553,7.5883,2.607365091,Arts,ISTP
42,Female,0,9.94875,6.367258697,6.90813,5.405639739,Sports,ESTJ
23,Male,0,3.89464,4.065612743,0.3114,6.138741131,Fiction,INFJ
29,Male,1,5.59959,3.043059981,5.51236,6.18755396,Others,ENFP
27,Male,0,6.89546,4.725830565,5.98081,2.381173741,Others,ENFP
30,Male,0,4.46243,4.565338132,6.14601,7.042717435,Others,ENFJ
32,Male,0,0.77583,4.687575485,6.44746,5.846711249,Sports,INFJ
28,Male,0,2.51059,6.503187499,1.96333,6.529904562,Fiction,ISFJ
22,Male,0,8.9466,5.942037463,1.32635,6.892722008,Fiction,ENFJ
23,Male,0,9.81156,4.940653342,8.03059,4.963360123,Fiction,ENTP
28,Male,1,4.88962,6.646330428,6.25236,3.66717298,Sports,ISFP
27,Female,1,7.83204,4.138697668,8.502,3.416504161,Fiction,ENTP
27,Male,0,4.67703,4.881560935,9.59292,6.235148886,Technology,ENTJ
23,Male,0,2.76851,6.809544674,8.77131,3.029579689,Others,ISTP
25,Male,0,7.57268,5.664162471,2.56625,4.627743447,Arts,ENFP
32,Female,1,5.67876,6.748064102,1.77489,4.243086409,Arts,ESFP
26,Male,1,7.47064,5.663536459,2.13924,3.616078815,Fiction,ENFP
34,Male,0,2.08348,6.517195117,0.80382,3.054321837,Others,ISFP
30,Female,0,1.96902,6.156315988,8.42235,7.089872141,Arts,ISTJ
30,Female,0,9.44869,6.771813081,4.87141,3.83975796,Fiction,ESFP
21,Male,0,5.18131,5.953221581,7.58742,3.26532585,Technology,INTP
40,Male,1,1.54824,4.246131516,7.81013,4.25417176,Fiction,INTP
37,Male,0,3.56718,6.636723919,9.28447,6.339541776,Arts,ISTJ
31,Male,0,2.51931,6.20770971,7.19844,6.036105055,Arts,ISTJ
29,Male,0,7.38868,6.797493035,0.9185,6.078158395,Technology,ESFJ
30,Female,0,1.26112,6.243713093,9.25654,5.66957174,Others,ISTP
22,Female,0,3.05114,7.202263335,0.96752,4.907487904,Arts,ISFP
26,Male,0,8.67263,3.884638911,9.10082,5.581550503,Sports,ENTJ
24,Male,1,4.07561,6.995228176,6.27754,4.294533176,Arts,ISTP
21,Female,0,3.5749,4.872580341,6.30693,4.389700345,Arts,INTP
26,Male,0,7.41965,3.34982293,8.35874,6.145262846,Arts,ENTJ
29,Female,0,9.09801,7.258358856,1.46039,7.502740693,Fiction,ESFJ
25,Female,0,3.29921,4.134476958,3.56736,6.118660963,Technology,INFJ
30,Male,1,7.56047,6.400590216,7.18703,6.118880462,Arts,ESTP
30,Male,0,7.37276,6.243338204,6.75589,6.815666648,Fiction,ESTJ
23,Female,0,3.73713,6.479640608,9.72414,5.169262704,Others,ESTP
36,Female,0,3.31896,6.110676173,8.14341,6.555801636,Fiction,ISTJ
27,Female,0,4.0432,6.747210424,1.88428,7.489896688,Arts,ISFJ
21,Male,1,4.1879,5.849168533,8.91323,5.653749974,Arts,INTP
22,Male,0,0.53648,5.411897367,0.17824,6.09814569,Arts,INFJ
24,Male,0,7.19863,5.399039871,8.87449,2.570167374,Fiction,ENTP
28,Female,0,1.36261,6.469092346,4.67332,5.509790152,Technology,ISFP
24,Male,0,7.04998,5.326844944,8.22351,5.249978858,Sports,ENTJ
26,Female,0,9.52573,6.106097075,9.02045,5.698325687,Sports,ESTJ
32,Male,1,9.85133,5.76299893,6.18989,6.046228699,Arts,ENTP
27,Male,0,2.50066,4.091431058,8.05031,4.27908668,Others,INTP
20,Female,0,6.07129,4.267417685,0.78667,3.956979637,Fiction,ENFP
26,Female,0,3.99107,3.969652253,8.18983,5.026262959,Sports,ENTJ
30,Male,0,9.01945,4.494219281,3.89327,7.160964886,Fiction,ENFJ
35,Male,1,7.15701,5.422030637,6.90344,6.789466629,Arts,ENTP
18,Female,0,3.91677,7.578136612,5.00569,3.193586282,Arts,ENTP
33,Female,1,9.27544,3.934540378,7.61491,3.145550104,Fiction,ENTP
24,Male,0,4.73745,6.748522532,5.856,6.212969608,Others,ISFJ
31,Female,0,1.83385,6.842645691,0.77335,6.367863449,Others,ISFJ
23,Female,0,1.19989,6.31289938,5.74884,2.051609662,Technology,INTP
29,Female,0,1.72811,7.029612305,1.84117,4.534327663,Sports,ISFP
34,Male,0,2.72078,7.180315961,8.28606,6.263293078,Others,ISTJ
30,Male,0,0.93321,4.374254327,9.54192,6.592190147,Fiction,INTJ
25,Female,0,9.98331,4.643638756,6.5838,3.407852275,Fiction,ENTP
28,Male,0,2.18797,6.532125896,7.96326,5.509536423,Arts,ISTP
32,Female,0,5.63479,6.431719946,8.53588,6.287838182,Fiction,ESTJ
30,Male,0,3.13476,6.313205181,2.20206,7.012153065,Fiction,ISFJ
39,Female,0,1.45886,6.731733719,6.31998,6.134441942,Others,ISTJ
29,Female,0,8.54789,5.475066794,5.8044,6.083827998,Technology,ENTJ
